name,rating,total num ratings,popularity,distance,veracity,category,station_id
Celeiro,8.8,47,0.9878751907749703,177,4,"Health Food Store, Vegan and Vegetarian Restaurant, Gourmet Store",158
A Padaria Portuguesa,8.5,152,0.9795517494771353,228,5,Bakery,158
La Tagliatella,8.1,12,0.9742948391837658,244,5,Italian Restaurant,158
Huang He,7.8,86,0.9551890791928099,245,4,Asian Restaurant,158
Mercado Biológico Campo Pequeno,7.8,19,0.8871884008818043,286,3,Farmers Market,158
Bertrand,7.6,24,0.9740404725566673,298,4,Bookstore,158
Praça de Touros do Campo Pequeno,7.8,272,0.9976541744389803,322,5,"Music Venue, Performing Arts Venue",158
Campo Pequeno,8.0,349,0.9971171782262167,336,5,Plaza,158
Lateral Bistro,7.9,88,0.8726471086993386,341,4,Restaurant,158
Arigato Sushi Arena,8.0,364,0.9029450002826296,353,5,Sushi Restaurant,158
Rubro,7.3,174,0.9805126900683964,301,4,"Portuguese Restaurant, Tapas Restaurant",158
Pizzaria Mercato di Napoli,7.5,9,0.8999632581538636,316,4,Pizzeria,158
Paladar Zen,7.7,86,0.8639138545022893,341,5,Vegan and Vegetarian Restaurant,158
Real Nepal,6.9,46,0.924325928438189,254,5,Indian Restaurant,158
Iogurteria do Bairro,7.2,18,0.22844949409304166,312,4,Frozen Yogurt Shop,158
WOK - Shui Jing Gong,7.4,13,0.9447459160024871,336,5,Chinese Restaurant,158
Lidl,6.1,5,0.9920015827256797,187,3,"Supermarket, Grocery Store",158
Continente Bom dia Barbosa Du Bocage,7.5,15,0.9908286699451698,354,4,"Supermarket, Butcher, Bakery",158
Dieci,7.7,44,0.9084986716409473,382,4,Pizzeria,158
Pastelaria Tim Tim,8.0,39,0.9940223842631847,415,4,Café,158
Royal Versailles,8.0,18,0.9771917924368323,413,4,Café,158
O Poleiro,8.1,38,0.9416087276016053,422,5,Portuguese Restaurant,158
Refúgio dos Sabores,7.4,9,0.9242835340003391,362,4,"Restaurant, Café",158
Happy Noodles,7.7,39,0.933497258493019,398,5,"Noodle Restaurant, Asian Restaurant",158
Parque Infantil do Jardim Marquês de Marialva,7.7,8,0.8970521734215138,395,4,Playground,158
O Nobre,8.1,82,0.9742807077044825,432,5,"Mediterranean Restaurant, Portuguese Restaurant",158
People and Food,8.5,94,0.9664801311401278,461,5,Portuguese Restaurant,158
Queenmama's,6.9,8,0.4940223842631847,309,3,Pizzeria,158
Cinema City Campo Pequeno,7.6,205,0.9896274942060935,400,5,Movie Theater,158
Prazeres da Picanha,7.8,109,0.9711717822621672,436,5,Brazilian Restaurant,158
Sakura,7.8,68,0.9390226668927704,434,5,"Sushi Restaurant, Japanese Restaurant",158
Casa Nepalesa,9.4,290,0.9816997343281895,517,5,Indian Restaurant,158
Entre Copos,7.3,77,0.9497343281894749,387,5,Restaurant,158
Lego Fan Event,6.6,16,0.3878808433666836,318,2,Amusement Park,158
Restaurante Luzboa,8.5,27,0.9719348821434628,518,4,Portuguese Restaurant,158
Club Life To Go,7.6,16,0.6268441580464643,451,4,Health Food Store,158
Baia do PEIXE,7.4,9,0.7203804194223051,428,1,Portuguese Restaurant,158
O Visconde,7.0,16,0.912243513651009,384,5,Portuguese Restaurant,158
Nómada,8.9,65,0.8664009948561415,546,5,"Sushi Restaurant, Modern European Restaurant",158
Fogo,8.0,15,0.9067887626476739,504,5,"Portuguese Restaurant, BBQ Joint",158
City Bar,6.9,39,0.861878921485501,386,4,"Karaoke Bar, Cocktail Bar",158
Eira Velha,7.0,23,0.8973913289243118,405,4,Restaurant,158
iNdiferente bar,7.1,13,0.8826663275111639,416,4,Bar,158
Lucimar,9.0,137,0.9499039059408739,574,5,Portuguese Restaurant,158
Entre Nós - Petiscar e Conversar,8.1,78,0.8681956927251144,531,5,"Portuguese Restaurant, Café, Food and Beverage Retail",158
Nova Pequim,N/A,{},0.9495082245209429,242,4,Szechuan Restaurant,158
Culturgest,8.8,140,0.9777005256910294,581,5,Art Gallery,158
Centro Comercial do Campo Pequeno,6.4,338,0.9966649708891526,342,5,Shopping Mall,158
Café In,7.6,183,0.9861652817816969,73,5,"Bar, Restaurant",159
Cordoaria Nacional,8.8,130,0.989316601661862,181,5,Museum,159
Terra dos Sonhos - nova sede,7.6,9,0.982575886043751,141,1,Community Center,159
São Bernardo,8.2,18,0.916850375897349,211,4,"Mediterranean Restaurant, Portuguese Restaurant",159
Passeio Marítimo de Belém,9.1,169,0.9794669606014358,271,4,"Hiking Trail, River",159
Sud Lisboa Terrazza,8.7,216,0.9952376914815443,285,5,"Restaurant, Roof Deck",159
Valentino Café In,5.8,8,0.9332287603866373,49,4,Italian Restaurant,159
Sud Lisboa Rooftop,8.1,8,0.9512322649934996,282,4,Roof Deck,159
Sud Lisboa Pool,7.7,29,0.8926855463229891,286,4,Swimming Pool,159
Fundação D. Pedro IV - Casa da Junqueira,N/A,{},0.9447883104403368,78,4,Structure,159
Ciclovia do Tejo,N/A,{},0.9733197671132214,87,4,"Other Great Outdoors, Park",159
Van Gogh Alive,7.8,8,0.8981402973263242,406,3,Art Gallery,159
Miradouro do MAAT,8.7,65,0.9963964727827709,473,5,Scenic Lookout,159
"MAAT - Museu de Arte, Arquitetura e Tecnologia",8.9,787,0.9981063817760443,484,5,"Art Museum, Science Museum",159
Estado D'Alma,7.1,69,0.933666836244418,344,5,Restaurant,159
Espaço Junqueira,7.4,9,0.8609462438528065,394,5,Restaurant,159
Centro Nacional De Ciberseguranca,N/A,{},0.9019275337742355,182,4,Government Building,159
Cabine,6.8,11,0.9105336046577356,325,3,Portuguese Restaurant,159
Icon Rooftop,N/A,{},0.9631451020292804,191,3,Rooftop Bar,159
Banksy Genius Or Vandal,N/A,{},0.9107597083262676,195,2,Street Art,159
Ai Weiwei Lisboa,N/A,{},0.9392770335198689,198,3,Exhibit,159
MAAT Cafe & Kitchen,8.0,16,0.9420326719801029,474,3,"Portuguese Restaurant, Café",159
VISEVERSA,N/A,{},0.9874229834379062,205,3,Restaurant,159
Calçada da Boa Hora,N/A,{},0.2159713978859307,237,3,Housing Development,159
CTT (EC Junqueira),N/A,{},0.9112825730597479,246,3,Post Office,159
Restaurante Campinas,8.1,9,0.9768808998926007,634,4,Portuguese Restaurant,159
Kai,N/A,{},0.8824684868011984,326,3,Japanese Restaurant,159
Bbc,N/A,{},0.6976287377762704,330,2,Night Club,159
Academia De Santo Amaro,7.9,15,0.9658583460516647,633,4,Indie Movie Theater,159
A Lanchonete,N/A,{},0.9252444745916002,349,5,"Snack Place, Brazilian Restaurant",159
Vinyl Bar Cafe,7.1,31,0.9419478831044034,571,4,Bar,159
CUF Belém Clínica,7.0,25,0.9766406647447855,570,4,Medical Center,159
Radio Hotel,8.2,103,0.9308970663049008,727,4,"Lounge, Night Club",159
Café Dias,8.0,23,0.958566502741507,727,5,Café,159
Jardim do MAAT,7.6,8,0.9875784297100221,694,3,Garden,159
Escultura 25 anos da Meia Maratona de Lisboa,N/A,{},0.9362670284325363,435,2,Outdoor Sculpture,159
Bambu,6.6,22,0.9290317110395117,580,4,Café,159
Ilustrarte,6.9,8,0.33223107794923973,635,2,Art Gallery,159
Restaurante Valle Flôr,7.3,11,0.40304392063761235,711,4,Restaurant,159
Lisboa à Mesa,N/A,{},0.8869057712961392,460,3,Restaurant,159
Clube de Padel,7.9,15,0.9730936634446894,807,5,"Sports and Recreation, Tennis Court",159
Jardim do Alto de Santo Amaro,8.6,24,0.9933016788197389,871,4,Garden,159
5 Oceanos,8.6,302,0.9892742072240122,882,5,Seafood Restaurant,159
A Padaria Portuguesa,8.5,55,0.964586512916172,878,4,Bakery,159
Universidade Lusiada Lisboa Cantina,N/A,{},0.6248940139053756,488,3,Restaurant,159
Cordoaria Nacional de Lisboa,N/A,{},0.06361991973319767,495,3,,159
Museu Nacional dos Coches,8.7,354,0.9957181617771749,929,5,"History Museum, Art Museum",159
Rua Pinto Ferreira,N/A,{},0.08361596291899837,523,3,Structure,159
Experiência Pilar 7 - Ponte 25 de Abril,7.9,33,0.9801594030863151,875,4,Museum,159
Campinas,6.3,11,0.29544683737493643,621,3,Restaurant,159
Caetano Power - Micaelis,7.2,11,0.9428946922163812,121,3,Car Dealership,160
Califa,8.3,243,0.9920298456842462,240,5,"Café, Restaurant",160
Goji,7.6,18,0.9568000678311006,311,4,Vegan and Vegetarian Restaurant,160
Unidade de Saúde Familiar Rodrigues Miguéis,N/A,{},0.8905234299926517,92,3,Doctor's Office,160
Restaurante A Máquina,N/A,{},0.9253575264258662,102,4,BBQ Joint,160
Usf Rodrigues Migueis,N/A,{},0.9852891300661353,109,2,Doctor's Office,160
Mata S.Domingos Benfica (Monsanto),7.6,12,0.7825871912271777,360,3,Park,160
Grande Hong Kong,6.0,23,0.9522921259397433,178,4,Chinese Restaurant,160
Farmácia Rebocho,N/A,{},0.6286953818325702,146,4,Pharmacy,160
Don Giovanni,5.7,38,0.1764456503306766,195,4,Café,160
CTT (EC Estrada de Benfica),7.0,9,0.9347690916285116,388,4,Post Office,160
Adega da Boa Pinga,6.3,8,0.9338505454751004,299,3,Restaurant,160
Pizza Hut,6.3,1,0.4851195523147363,326,4,Pizzeria,160
Restaurante Arte,6.0,19,0.9181928664292578,291,4,Portuguese Restaurant,160
Favas,6.4,17,0.9867164094737437,350,4,Portuguese Restaurant,160
Centro Comercial Fonte Nova,6.4,157,0.9972867559776157,368,5,Shopping Mall,160
Rei Dos Caracóis,N/A,{},0.07088350008478887,286,2,Snack Place,160
Amor BIO,N/A,{},0.5832768074162004,291,2,Big Box Store,160
Cocas Place,7.1,47,0.9799474308970663,492,5,Pub,160
A Padaria Portuguesa,6.1,8,0.991676558702165,372,3,Bakery,160
Pau de Canela,7.5,30,0.9703945509015883,563,4,Bakery,160
Talismã,6.9,18,0.9434740828669945,515,4,Café,160
Portvgalia Amoreiras,N/A,{},0.7695720988073032,347,2,Brewery,160
Lidl,6.5,18,0.8938584591034989,465,5,"Grocery Store, Supermarket",160
Hussel,N/A,{},0.9023232151941665,360,4,Candy Store,160
Casinha do Café,N/A,{},0.9476146062969871,361,4,Café,160
Celeiro Do Calhariz,6.6,12,0.3655531060991465,488,4,Café,160
Hoquista,7.8,31,0.8751483805324741,662,4,Restaurant,160
Pizza Pazza,N/A,{},0.747470465208298,369,3,Pizzeria,160
Tintus,N/A,{},0.9348821434627776,371,3,Portuguese Restaurant,160
Talho do Fonte Nova,N/A,{},0.4465830083093098,375,4,Butcher,160
Bingo do Benfica,N/A,{},0.7016420778927138,376,2,Casino,160
Patinhas Mimadas,7.8,8,0.9025917133005483,682,4,Pet Supplies Store,160
Jeronymo Fonte Nova,5.9,11,0.9771070035611328,435,3,Bakery,160
Maria Papaia,N/A,{},0.9463286416822113,402,2,Restaurant,160
Medeia Fonte Nova,5.6,11,0.8325137075349047,418,5,Indie Movie Theater,160
Tabacaria Sampaio,N/A,{},0.14253010005087333,420,3,Miscellaneous Store,160
Pastelaria Via Veneza,N/A,{},0.4607992764682607,427,1,Coffee Shop,160
Croissanteria Via Veneza,N/A,{},0.928212085241083,434,4,Café,160
Zé Pinto,8.3,104,0.9414532813294896,831,5,Portuguese Restaurant,160
Farmácia Sousa,N/A,{},0.9780396811938273,478,4,Pharmacy,160
Art Club,6.3,14,0.8902266689277033,567,3,Cocktail Bar,160
Edmundo,8.5,290,0.9674269402521056,866,5,"Seafood Restaurant, Brewery",160
Museu Benfica - Cosme Damião,8.8,101,0.9863772539709457,896,5,Museum,160
Biclas.com,N/A,{},0.9010372505793907,500,3,Bicycle Store,160
Estádio do Sport Lisboa e Benfica,8.9,2253,0.999321688994404,942,5,Soccer Stadium,160
Cervejaria Boa Esperança,7.6,51,0.9465971397885931,849,5,"Seafood Restaurant, Snack Place",160
Solar dos Leitões,8.1,22,0.8878243174495506,913,5,Restaurant,160
Giraças,N/A,{},0.796944774178961,545,2,Boutique,160
Mr. Jack,N/A,{},0.915338307614041,548,3,Music Store,160
Van Gogh Alive,7.8,8,0.8981402973263242,109,3,Art Gallery,161
Cordoaria Nacional,8.8,130,0.989316601661862,166,5,Museum,161
Cabine,6.8,11,0.9105336046577356,26,3,Portuguese Restaurant,161
Sud Lisboa Terrazza,8.7,216,0.9952376914815443,180,5,"Restaurant, Roof Deck",161
Espaço Junqueira,7.4,9,0.8609462438528065,113,5,Restaurant,161
Sud Lisboa Rooftop,8.1,8,0.9512322649934996,198,4,Roof Deck,161
"MAAT - Museu de Arte, Arquitetura e Tecnologia",8.9,787,0.9981063817760443,240,5,"Art Museum, Science Museum",161
Sud Lisboa Pool,7.7,29,0.8926855463229891,184,4,Swimming Pool,161
Miradouro do MAAT,8.7,65,0.9963964727827709,259,5,Scenic Lookout,161
MAAT Cafe & Kitchen,8.0,16,0.9420326719801029,261,3,"Portuguese Restaurant, Café",161
A Lanchonete,N/A,{},0.9252444745916002,51,5,"Snack Place, Brazilian Restaurant",161
Terra dos Sonhos - nova sede,7.6,9,0.982575886043751,318,1,Community Center,161
São Bernardo,8.2,18,0.916850375897349,393,4,"Mediterranean Restaurant, Portuguese Restaurant",161
Lisboa à Mesa,N/A,{},0.8869057712961392,128,3,Restaurant,161
Ai Weiwei Lisboa,N/A,{},0.9392770335198689,145,3,Exhibit,161
Banksy Genius Or Vandal,N/A,{},0.9107597083262676,148,2,Street Art,161
Universidade Lusiada Lisboa Cantina,N/A,{},0.6248940139053756,172,3,Restaurant,161
Bbc,N/A,{},0.6976287377762704,175,2,Night Club,161
Centro Nacional De Ciberseguranca,N/A,{},0.9019275337742355,180,4,Government Building,161
Café In,7.6,183,0.9861652817816969,414,5,"Bar, Restaurant",161
Jardim do MAAT,7.6,8,0.9875784297100221,431,3,Garden,161
Namaste Indian Restaurant,N/A,{},0.943502345825561,213,5,Indian Restaurant,161
O Vilhão,N/A,{},0.27639760330111357,213,3,Coffee Shop,161
Calçada da Boa Hora,N/A,{},0.2159713978859307,225,3,Housing Development,161
Ilustrarte,6.9,8,0.33223107794923973,380,2,Art Gallery,161
Bambu,6.6,22,0.9290317110395117,342,4,Café,161
CTT (EC Junqueira),N/A,{},0.9112825730597479,238,3,Post Office,161
Rua Pinto Ferreira,N/A,{},0.08361596291899837,239,3,Structure,161
Passeio Marítimo de Belém,9.1,169,0.9794669606014358,598,4,"Hiking Trail, River",161
Ciclovia do Tejo,N/A,{},0.9733197671132214,267,4,"Other Great Outdoors, Park",161
Museu Nacional dos Coches,8.7,354,0.9957181617771749,615,5,"History Museum, Art Museum",161
O Prado,8.1,66,0.9833672488836132,575,5,Portuguese Restaurant,161
Santini,8.7,42,0.9895568368096772,620,4,Ice Cream Parlor,161
O Frade,8.7,29,0.9575490362331128,650,4,"Portuguese Restaurant, Mediterranean Restaurant",161
Marafada,N/A,{},0.29793397772878866,342,3,"Grocery Store, Café, Portuguese Restaurant",161
Rui dos Pregos,7.7,59,0.8944519812333955,631,4,Portuguese Restaurant,161
Valentino Café In,5.8,8,0.9332287603866373,391,4,Italian Restaurant,161
Central Tejo,N/A,{},0.9260641003900288,360,4,"Museum, Science Museum",161
Fundação D. Pedro IV - Casa da Junqueira,N/A,{},0.9447883104403368,371,4,Structure,161
Corações Com Coroa Café,N/A,{},0.8637018823130406,372,4,Café,161
Estado D'Alma,7.1,69,0.933666836244418,574,5,Restaurant,161
Mural Lusíadas - ARM Collective & Revista Visão,N/A,{},0.5869368605505624,383,1,Public Art,161
MAAT Tejo electricity museum,N/A,{},0.9677802272341869,390,3,"Art Gallery, Science Museum",161
Jardim Afonso de Albuquerque,7.9,68,0.9935277824882709,729,4,"Garden, Plaza, Park",161
Pastelaria Versailles,7.2,30,0.9686281159911819,640,4,Breakfast Spot,161
Cosmos Por Discovery,8.0,11,0.7165083940986943,745,2,Exhibit,161
Restaurante Espaço Açores,7.6,54,0.9659713978859307,723,5,Portuguese Restaurant,161
Restaurante A Grelha,7.1,14,0.9595698377706178,680,4,BBQ Joint,161
VISEVERSA,N/A,{},0.9874229834379062,467,3,Restaurant,161
Pingo Doce,5.7,33,0.9967214968062856,486,5,Supermarket,161
Motoxplorers,8.1,11,0.8618506585269347,229,5,Motorcycle Dealership,162
Entre Nós - Petiscar e Conversar,8.1,78,0.8681956927251144,241,5,"Portuguese Restaurant, Café, Food and Beverage Retail",162
Lucimar,9.0,137,0.9499039059408739,292,5,Portuguese Restaurant,162
Canto das Tapas,7.1,10,0.904767961110169,196,4,Tapas Restaurant,162
Sam Croissants,7.7,34,0.9630320501950144,261,4,"Restaurant, Pastry Shop, Sandwich Spot",162
BIF,6.6,12,0.019459046973037138,159,4,Portuguese Restaurant,162
Refúgio dos Sabores,7.4,9,0.9242835340003391,269,4,"Restaurant, Café",162
O Táxi,7.4,44,0.9025069244248488,310,4,Restaurant,162
Restaurante Santa Maria,7.0,29,0.9635549149284948,290,5,BBQ Joint,162
Pátio - ISCTE-IUL,7.3,9,0.8896755412356565,343,4,Plaza,162
Galão 2,7.3,12,0.9498897744615906,351,4,Restaurant,162
Biblioteca-Museu República e Resistência,5.8,8,0.9405064722175117,181,4,Museum,162
Restaurante Clube i - INDEG,7.2,11,0.8805183426601096,362,4,"Mediterranean Restaurant, Comfort Food Restaurant",162
Huang He,8.0,116,0.9918743994121305,444,5,"Chinese Restaurant, Asian Restaurant",162
Gelataria Pindô,7.0,9,0.7430190492340738,357,4,Ice Cream Parlor,162
Adega da Tia Matilde,8.3,70,0.9056299813464473,503,4,Restaurant,162
Happy Noodles,7.7,39,0.933497258493019,462,5,"Noodle Restaurant, Asian Restaurant",162
Pastelaria São Carlos,7.7,22,0.06154259227855972,469,5,"Coffee Shop, Portuguese Restaurant",162
Astrolábio Restaurant,7.1,10,0.15687355152337346,404,3,Restaurant,162
Vortal Innovation Lab,N/A,{},0.769006839635973,219,3,Structure,162
Copy Center,N/A,{},0.8617093437341021,221,3,Office Supply Store,162
Pizzaria Mercato di Napoli,7.5,9,0.8999632581538636,458,4,Pizzeria,162
Restaurante Camponesa,7.5,10,0.9544259793115143,469,4,Restaurant,162
Escritórios NOS - Café,6.4,4,0.1599683454864055,341,3,"Cafeteria, Café",162
Restaurante São Marcos,N/A,{},0.9096715844214572,281,3,Restaurant,162
Potzalia,N/A,{},0.9145328132948957,281,2,Mexican Restaurant,162
Chez Moi,7.3,12,0.32362500706573966,496,2,Café,162
Wine With a View,8.7,21,0.46536374427675087,664,3,Food Truck,162
Chic do Rêgo,7.3,31,0.9545107681872138,545,5,Portuguese Restaurant,162
Saudoso Rock Rendez Vous,N/A,{},0.6771663557741224,339,2,Rock Club,162
Esquina,N/A,{},0.8797835057373806,355,3,Restaurant,162
Cafe De La Musique,7.8,18,0.4613504041603075,650,4,Bistro,162
Café São Lourenço,6.1,20,0.9446611271267876,424,4,Café,162
Mercado Municipal do Rego,6.1,9,0.9546238200214798,430,3,"Farmers Market, Food and Beverage Retail",162
ITAU - Refeitório 2Piso,N/A,{},0.037674523769148156,367,1,Bistro,162
Restaurante Gonçalos,7.8,22,0.9422305126900684,673,5,Restaurant,162
Mayflower,N/A,{},0.09181222090328416,389,2,Café,162
Taberna Londrina,7.3,9,0.9755666723192584,635,3,Portuguese Restaurant,162
Continente Bom Dia,7.1,46,0.9933582047368719,616,4,Supermarket,162
Sakura,7.8,68,0.9390226668927704,709,5,"Sushi Restaurant, Japanese Restaurant",162
Marriott Executive Lounge,8.5,40,0.9954920581086428,779,4,Hotel Bar,162
Restaurante Luzboa,8.5,27,0.9719348821434628,782,4,Portuguese Restaurant,162
Celeiro,8.8,47,0.9878751907749703,801,4,"Health Food Store, Vegan and Vegetarian Restaurant, Gourmet Store",162
Restaurante Oh Lacerda!,8.3,40,0.9486885987225143,771,5,Restaurant,162
A Padaria Portuguesa,8.5,152,0.9795517494771353,793,5,Bakery,162
Topo da Avenida,6.5,9,0.9321406364818269,545,4,Restaurant,162
Mentiras,N/A,{},0.2663077270928721,439,4,Restaurant,162
Aula Magna,8.5,127,0.986900118704426,813,4,Concert Hall,162
Frankie,8.9,351,0.9356452433440733,842,5,Hot Dog Joint,162
Huang He,7.8,86,0.9551890791928099,774,4,Asian Restaurant,162
O Trenó,8.5,59,0.927477248318354,125,5,Bakery,163
A Padaria Portuguesa,8.2,41,0.953790062743768,183,3,Bakery,163
Lar Militar da Cruz Vermelha,N/A,{},0.22097394155220168,65,2,Assisted Living,163
Taberna A Preciosa,7.2,52,0.9077073088010853,254,5,Tapas Restaurant,163
Volver de Carne Y Alma,8.8,131,0.9673421513764061,379,5,Argentinian Restaurant,163
Tasca do João,8.3,45,0.9415239387259058,357,5,Portuguese Restaurant,163
Largo do Paço do Lumiar,7.4,13,0.9713413600135662,287,2,Plaza,163
Mercado do Lumiar,N/A,{},0.9247216098581199,93,3,Shopping Mall,163
Finanças do Lumiar,N/A,{},0.9497767226273246,111,3,Government Building,163
Supermercados Europa,5.7,9,0.8195834039907297,135,4,"Supermarket, Miscellaneous Store",163
Jazz Café,7.2,8,0.8682522186422474,315,5,Restaurant,163
Restaurante Toledo,7.0,16,0.882115199819117,296,5,Restaurant,163
Centro de Saúde do Lumiar,N/A,{},0.20564128652987396,140,3,Medical Center,163
Frangos do Rei,7.9,31,0.9121163303374598,397,4,"BBQ Joint, Portuguese Restaurant",163
Cafetaria Museu do Teatro,7.5,10,0.8704849923690012,359,4,Café,163
Parque Botânico do Monteiro-Mor,7.0,14,0.8954411847832231,317,4,"Park, Garden",163
Rolote Os Putos,N/A,{},0.5081962579842858,162,3,Food Truck,163
Pingo Doce,5.6,17,0.9503843762365044,171,5,Supermarket,163
Volver,7.2,11,0.28402860211406933,371,1,Restaurant,163
Continente,8.5,14,0.9980639873381946,491,4,Supermarket,163
Churrasqueira Loureiro,N/A,{},0.9741535243909333,198,3,Fried Chicken Joint,163
Museu Nacional do Traje,6.6,25,0.8715165903566785,317,5,Art Museum,163
Colégio São João de Brito,N/A,{},0.9767537165790515,265,4,High School,163
Parque da Quinta das Conchas,9.2,233,0.9934005991747216,618,4,"Park, Playground",163
Pirilampo do Lumiar,N/A,{},0.8772257079871121,309,3,Restaurant,163
Museu Nacional do Teatro,6.8,21,0.8629670453903114,459,4,Museum,163
Escola de Condução Segurança Máxima,N/A,{},0.38659487875190773,318,3,Education,163
Restaurante do Museu do Traje,N/A,{},0.24949126674580296,340,3,Portuguese Restaurant,163
Mr. Pizza,N/A,{},0.8971652252557798,357,3,"Pizzeria, Italian Restaurant",163
Minipreço,N/A,{},0.8919083149624103,363,4,"Supermarket, Deli, Grocery Store",163
Taberna da Preciosa,5.8,40,0.2322791249788028,398,4,Portuguese Restaurant,163
Praça Rainha Dona Filipa,7.6,11,0.9117630433553784,672,4,Plaza,163
CineConchas,7.6,11,0.9362387654739698,677,4,Indie Movie Theater,163
Restaurante Tipiky,8.3,12,0.8851110734271663,762,4,Portuguese Restaurant,163
Aldi,7.1,32,0.9718642247470465,657,5,"Supermarket, Grocery Store",163
Rota do Pão,7.6,41,0.961152563450342,729,5,Bakery,163
Inválidos do Comércio,N/A,{},0.7905008196257984,445,4,Structure,163
Restaurante O Conchas,6.3,11,0.9529704369453394,534,5,Restaurant,163
Jardim de Santa Clara,8.0,11,0.9387965632242383,804,3,Garden,163
Café Santa Clara,8.2,18,0.8850262845514668,834,4,Café,163
Paço do Lumiar,8.7,22,0.8954270533039399,878,4,Golf Course,163
Os Compadres,7.4,62,0.8713328811259963,749,4,Restaurant,163
Igreja - Colégio São João de Brito,N/A,{},0.8948052682154768,489,3,Church,163
Alta Spot Café,6.8,27,0.9461308009722458,683,4,"Coffee Shop, Café",163
O Conchas - Cafetaria,6.3,19,0.9329461308009722,641,4,Café,163
Quinta Dos Lilases,N/A,{},0.04490984116217286,551,3,Park,163
Sumo,6.2,37,0.9247922672545362,637,4,Japanese Restaurant,163
Arroba De Pão,6.0,15,0.7055847606127409,627,4,Bakery,163
Atomize Software,N/A,{},0.6142247470465209,575,3,,163
Rua Belo Marques,N/A,{},0.4205810864281273,590,3,Structure,163
Lucimar,9.0,137,0.9499039059408739,234,5,Portuguese Restaurant,164
O Táxi,7.4,44,0.9025069244248488,149,4,Restaurant,164
Pastelaria São Carlos,7.7,22,0.06154259227855972,200,5,"Coffee Shop, Portuguese Restaurant",164
Adega da Tia Matilde,8.3,70,0.9056299813464473,247,4,Restaurant,164
Restaurante Gonçalos,7.8,22,0.9422305126900684,412,5,Restaurant,164
Dona Tília,8.5,26,0.9204539031145781,568,4,Tea Room,164
Restaurante Oh Lacerda!,8.3,40,0.9486885987225143,568,5,Restaurant,164
Calouste Gulbenkian Foundation (Fundação Calouste Gulbenkian),9.4,639,0.9984314057995591,660,5,Museum,164
Restaurante Luzboa,8.5,27,0.9719348821434628,635,4,Portuguese Restaurant,164
Museu Calouste Gulbenkian,9.1,448,0.9896840201232265,663,5,Art Museum,164
Entre Nós - Petiscar e Conversar,8.1,78,0.8681956927251144,664,5,"Portuguese Restaurant, Café, Food and Beverage Retail",164
Motoxplorers,8.1,11,0.8618506585269347,668,5,Motorcycle Dealership,164
Marriott Executive Lounge,8.5,40,0.9954920581086428,706,4,Hotel Bar,164
Casa Nepalesa,9.4,290,0.9816997343281895,750,5,Indian Restaurant,164
Jardim da Fundação Calouste Gulbenkian,9.5,656,0.9931744955061896,767,5,"Sculpture Garden, Park",164
Teatro Aberto,8.1,34,0.9220648917528687,708,4,Theater,164
Pasta Non Basta,7.9,35,0.9524617036911424,698,5,"Italian Restaurant, Pizzeria",164
Sam Croissants,7.7,34,0.9630320501950144,699,4,"Restaurant, Pastry Shop, Sandwich Spot",164
Canto das Tapas,7.1,10,0.904767961110169,626,4,Tapas Restaurant,164
Wine With a View,8.7,21,0.46536374427675087,812,3,Food Truck,164
Under The Cover,8.3,15,0.9665083940986943,798,5,Bookstore,164
Restaurante Valbom,7.9,58,0.9265728336442258,767,4,Portuguese Restaurant,164
Green Pepper,7.5,68,0.8950172404047255,726,5,Vegan and Vegetarian Restaurant,164
"Laurentina, O Rei do Bacalhau",9.0,714,0.9667910236843593,860,5,Portuguese Restaurant,164
Anfiteatro ao Ar Livre: Fundação Calouste Gulbenkian,8.0,19,0.9579729806116104,798,5,Amphitheater,164
Quiosque Verde Lima,7.9,9,0.9119467525860607,791,4,Snack Place,164
Ground Burger,9.0,443,0.9923690011870443,871,5,Burger Joint,164
Sete Mares,8.1,136,0.9261206263071619,816,5,Restaurant,164
Centro de Arte Moderna,8.5,175,0.9832683285286303,849,5,Art Museum,164
Konceito,7.7,35,0.851082471313097,782,4,Indian Restaurant,164
Go Juu,9.0,96,0.9466960601435759,896,5,"Japanese Restaurant, Sushi Restaurant",164
Oásis,8.0,126,0.9216833418122209,834,5,Vegan and Vegetarian Restaurant,164
Huang He,7.8,86,0.9551890791928099,819,4,Asian Restaurant,164
Corinthia Lounge,7.9,9,0.28809846814764567,841,3,Lounge,164
Terrace Lounge  By Cocktail Team,7.8,8,0.3573851110734272,834,2,Cocktail Bar,164
Happy Noodles,7.7,39,0.933497258493019,835,5,"Noodle Restaurant, Asian Restaurant",164
Cafetaria do Centro de Arte Moderna (Gulbenkian),7.8,42,0.8620484992369001,850,5,Coffee Shop,164
Huang He,8.0,116,0.9918743994121305,871,5,"Chinese Restaurant, Asian Restaurant",164
Continente Bom dia Barbosa Du Bocage,7.5,15,0.9908286699451698,814,4,"Supermarket, Butcher, Bakery",164
Cafe De La Musique,7.8,18,0.4613504041603075,857,4,Bistro,164
Lateral Bistro,7.9,88,0.8726471086993386,869,4,Restaurant,164
Nómada,8.9,65,0.8664009948561415,944,5,"Sushi Restaurant, Modern European Restaurant",164
Ararate,8.3,12,0.9695042677067436,910,5,Caucasian Restaurant,164
Bella Lisa,8.3,131,0.953733536826635,911,5,Italian Restaurant,164
Lidl,7.9,40,0.9952659544401108,875,5,Supermarket,164
